********GPS module Data**************
14:23:43, 17.456732,N, 78.501234,E
14:23:48, 17.456736,N, 78.501238,E
14:23:53, 17.456741,N, 78.501243,E
14:23:58, 17.456744,N, 78.501248,E
14:24:03, 17.456748,N, 78.501253,E
14:24:08, 17.456751,N, 78.501259,E
14:24:13, 17.456755,N, 78.501264,E
14:24:18, 17.456759,N, 78.501269,E
14:24:23, 17.456762,N, 78.501274,E
14:24:28, 17.456765,N, 78.501279,E
14:24:33, 17.456769,N, 78.501284,E
14:24:38, 17.456773,N, 78.501289,E
14:24:43, 17.456777,N, 78.501294,E
